frame_number,object_type,track_id,bbox,confidence,shirt_color,shirt_number,speed,distance,timestamp_ms
41,player,12,"32.0, 241.0, 44.0, 280.0",0.785372853,"116,82,127",None,0,0,1600
42,player,2,"455.0, 220.0, 475.0, 250.0",0.824587047,"125,134,91",None,0,0,1640
42,player,6,"170.0, 236.0, 192.0, 296.0",0.846466899,"162,174,128",None,0,0,1640
42,player,7,"525.0, 255.0, 539.0, 309.0",0.859745145,"124,164,79",None,0,0,1640
42,player,4,"257.0, 246.0, 286.0, 309.0",0.802464008,"172,170,150",None,0,0,1640
42,player,3,"188.0, 208.0, 204.0, 248.0",0.829050958,"133,133,124",None,0,0,1640
42,player,15,"320.0, 194.0, 332.0, 228.0",0.68348974,"220,224,170",None,0,0,1640
42,player,17,"66.0, 242.0, 82.0, 292.0",0.783311605,"137,151,75",None,0,0,1640
42,player,12,"32.0, 241.0, 45.0, 281.0",0.790025592,"115,84,130",None,0,0,1640
43,player,2,"456.0, 220.0, 478.0, 254.0",0.847171724,"119,137,90",None,0,0,1680
43,player,6,"174.0, 235.0, 197.0, 296.0",0.864207506,"166,176,133",None,0,0,1680
43,player,7,"524.0, 255.0, 538.0, 307.0",0.830825806,"127,164,87",None,0,0,1680
43,player,4,"263.0, 245.0, 292.0, 308.0",0.849747181,"165,168,146",None,0,0,1680
43,player,3,"189.0, 208.0, 205.0, 247.0",0.778265536,"134,134,128",None,0,0,1680
43,player,15,"322.0, 196.0, 335.0, 229.0",0.806520164,"224,233,190",None,0,0,1680
43,player,17,"69.0, 241.0, 85.0, 290.0",0.661366642,"138,153,94",None,0,0,1680
43,player,12,"32.0, 241.0, 45.0, 282.0",0.791141808,"116,85,131",None,0,0,1680
43,player,9,"483.0, 200.0, 497.0, 227.0",0.562636375,"128,120,118",None,0,0,1680
43,player,5,"268.0, 194.0, 281.0, 226.0",0.702760577,"129,107,113",None,0,0,1680
44,player,2,"457.0, 221.0, 480.0, 257.0",0.812304914,"143,111,123",None,0,0,1720
44,player,6,"179.0, 234.0, 204.0, 295.0",0.86969614,"169,180,125",None,0,0,1720
44,player,7,"523.0, 254.0, 537.0, 305.0",0.847366333,"142,178,95",None,0,0,1720
44,player,4,"272.0, 246.0, 299.0, 308.0",0.631710649,"169,169,142",None,0,0,1720
44,player,3,"191.0, 208.0, 206.0, 246.0",0.72909081,"130,128,125",None,0,0,1720
44,player,15,"323.0, 197.0, 337.0, 230.0",0.806586862,"218,233,164",None,0,0,1720
44,player,17,"72.0, 240.0, 88.0, 290.0",0.802161634,"133,142,97",None,0,0,1720
44,player,12,"33.0, 241.0, 47.0, 286.0",0.573527515,"72,63,59",None,0,0,1720
44,player,9,"484.0, 200.0, 497.0, 227.0",0.608002663,"141,131,132",None,0,0,1720
44,player,5,"269.0, 195.0, 282.0, 227.0",0.804143965,"103,86,85",None,0,0,1720
45,player,2,"459.0, 222.0, 482.0, 259.0",0.882714391,"126,150,100",None,0,0,1760
45,player,6,"184.0, 234.0, 210.0, 296.0",0.829489708,"175,184,131",None,0,0,1760
45,player,7,"521.0, 254.0, 535.0, 304.0",0.864752769,"253,252,240",None,0,0,1760
45,player,4,"279.0, 246.0, 306.0, 308.0",0.804798186,"173,171,144",None,0,0,1760
45,player,15,"325.0, 196.0, 340.0, 231.0",0.790150225,"212,230,165",None,0,0,1760
45,player,17,"77.0, 239.0, 95.0, 289.0",0.613059819,"224,220,213",None,0,0,1760
45,player,12,"33.0, 241.0, 48.0, 288.0",0.640321374,"91,72,96",None,0,0,1760
45,player,5,"270.0, 195.0, 283.0, 227.0",0.847579539,"95,78,81",None,0,0,1760
46,player,2,"461.0, 223.0, 484.0, 260.0",0.838236809,"129,151,101",None,0,0,1800
46,player,6,"187.0, 234.0, 213.0, 295.0",0.709519506,"181,188,135",None,0,0,1800
46,player,7,"520.0, 254.0, 534.0, 304.0",0.853783667,"136,181,86",None,0,0,1800
46,player,4,"285.0, 246.0, 311.0, 309.0",0.818071663,"178,175,150",None,0,0,1800
46,player,15,"329.0, 195.0, 343.0, 230.0",0.651844442,"206,220,158",None,0,0,1800
46,player,17,"82.0, 238.0, 100.0, 286.0",0.836133242,"128,157,71",None,0,0,1800
46,player,12,"33.0, 241.0, 48.0, 290.0",0.752348542,"93,77,96",None,0,0,1800
46,player,5,"271.0, 195.0, 284.0, 227.0",0.825345337,"92,76,82",None,0,0,1800
46,player,3,"190.0, 207.0, 206.0, 248.0",0.628587782,"130,126,123",None,0,0,1800
47,player,3,"191.0, 207.0, 207.0, 250.0",0.74193728,"123,118,112",None,0,0,1840
47,player,2,"464.0, 223.0, 486.0, 260.0",0.785603464,"127,150,96",None,0,0,1840
47,player,6,"193.0, 234.0, 219.0, 294.0",0.878352761,"205,181,171",None,0,0,1840
47,player,7,"519.0, 255.0, 534.0, 304.0",0.865327239,"137,182,87",None,0,0,1840
47,player,4,"290.0, 246.0, 318.0, 309.0",0.862700164,"189,188,162",None,0,0,1840
47,player,15,"333.0, 194.0, 347.0, 230.0",0.742901266,"207,224,167",None,0,0,1840
47,player,17,"85.0, 238.0, 103.0, 285.0",0.859889388,"126,153,72",None,0,0,1840
47,player,12,"33.0, 241.0, 49.0, 291.0",0.741695881,"90,74,92",None,0,0,1840
47,player,5,"272.0, 195.0, 286.0, 227.0",0.807633042,"124,101,110",None,0,0,1840
47,player,21,"280.0, 204.0, 299.0, 248.0",0.782345474,"229,214,208",None,0,0,1840
116,player,3,"289.0, 201.0, 302.0, 241.0",0.806159377,"158,156,159",None,0,0,4600
116,player,31,"446.0, 214.0, 462.0, 253.0",0.830052018,"178,141,165",None,0,0,4600
116,player,32,"431.0, 198.0, 442.0, 232.0",0.744558513,"145,154,95",None,0,0,4600
116,player,4,"449.0, 241.0, 473.0, 299.0",0.887830317,"181,178,171",None,0,0,4600
116,player,6,"509.0, 247.0, 530.0, 302.0",0.801154077,"210,175,171",None,0,0,4600
48,player,2,"466.0, 224.0, 488.0, 262.0",0.84265542,"124,99,114",None,0,0,1880
48,player,6,"201.0, 234.0, 226.0, 294.0",0.801144421,"200,187,170",None,0,0,1880
48,player,7,"519.0, 255.0, 534.0, 304.0",0.874901831,"135,181,88",None,0,0,1880
48,player,4,"296.0, 245.0, 324.0, 309.0",0.81569314,"203,193,177",None,0,0,1880
48,player,15,"336.0, 194.0, 350.0, 230.0",0.759695768,"205,218,167",None,0,0,1880
48,player,17,"89.0, 237.0, 106.0, 285.0",0.861453354,"124,151,68",None,0,0,1880
48,player,12,"34.0, 242.0, 49.0, 291.0",0.802743733,"94,78,97",None,0,0,1880
48,player,5,"273.0, 195.0, 288.0, 227.0",0.828423917,"122,100,111",None,0,0,1880
48,player,21,"283.0, 204.0, 302.0, 248.0",0.555871725,"229,218,213",None,0,0,1880
48,player,3,"192.0, 207.0, 208.0, 250.0",0.785645127,"134,123,119",None,0,0,1880
49,player,2,"469.0, 225.0, 490.0, 262.0",0.84102428,"134,101,119",None,0,0,1920
49,player,6,"208.0, 234.0, 232.0, 294.0",0.797576308,"201,190,167",None,0,0,1920
49,player,7,"519.0, 255.0, 534.0, 304.0",0.861836255,"250,249,231",None,0,0,1920
49,player,4,"302.0, 245.0, 331.0, 310.0",0.803701043,"171,179,144",None,0,0,1920
49,player,15,"338.0, 194.0, 353.0, 230.0",0.790457547,"209,223,169",None,0,0,1920
49,player,17,"91.0, 236.0, 109.0, 285.0",0.849844515,"120,149,72",None,0,0,1920
49,player,12,"34.0, 242.0, 50.0, 291.0",0.837678432,"92,77,98",None,0,0,1920
49,player,5,"275.0, 196.0, 290.0, 227.0",0.764672101,"131,106,118",None,0,0,1920
49,player,21,"287.0, 203.0, 305.0, 245.0",0.517898321,"228,221,206",None,0,0,1920
49,player,3,"194.0, 207.0, 209.0, 249.0",0.737762332,"135,128,124",None,0,0,1920
50,player,2,"471.0, 225.0, 492.0, 265.0",0.839588463,"133,142,99",None,0,0,1960
50,player,6,"212.0, 233.0, 236.0, 293.0",0.870091975,"197,185,166",None,0,0,1960
50,player,7,"516.0, 255.0, 533.0, 304.0",0.87143892,"243,243,220",None,0,0,1960
50,player,4,"308.0, 246.0, 338.0, 310.0",0.824564993,"170,178,143",None,0,0,1960
50,player,15,"340.0, 194.0, 355.0, 230.0",0.742458701,"227,244,182",None,0,0,1960
50,player,17,"95.0, 235.0, 113.0, 284.0",0.825470924,"122,150,77",None,0,0,1960
50,player,12,"35.0, 242.0, 50.0, 291.0",0.822085142,"93,78,99",None,0,0,1960
50,player,5,"277.0, 196.0, 292.0, 228.0",0.795624435,"140,115,127",None,0,0,1960
50,player,3,"196.0, 207.0, 211.0, 249.0",0.722435951,"133,129,121",None,0,0,1960
51,player,2,"472.0, 227.0, 494.0, 267.0",0.868635893,"143,112,128",None,0,0,2000
51,player,6,"217.0, 232.0, 242.0, 293.0",0.879928589,"196,188,170",None,0,0,2000
51,player,7,"517.0, 255.0, 533.0, 304.0",0.864365876,"237,245,218",None,0,0,2000
51,player,4,"314.0, 246.0, 343.0, 311.0",0.815551043,"191,188,153",None,0,0,2000
51,player,15,"343.0, 194.0, 358.0, 230.0",0.817949891,"196,219,171",None,0,0,2000
51,player,17,"98.0, 233.0, 116.0, 284.0",0.827411234,"241,236,233",None,0,0,2000
51,player,12,"35.0, 242.0, 50.0, 290.0",0.870990217,"90,74,98",None,0,0,2000
51,player,5,"280.0, 196.0, 295.0, 229.0",0.808924377,"138,122,128",None,0,0,2000
51,player,3,"198.0, 207.0, 213.0, 249.0",0.779557884,"135,130,124",None,0,0,2000
51,player,9,"487.0, 199.0, 502.0, 229.0",0.669747949,"89,82,73",None,0,0,2000
52,player,2,"473.0, 229.0, 494.0, 268.0",0.800577223,"152,120,134",None,0,0,2040
52,player,6,"221.0, 231.0, 247.0, 293.0",0.907715976,"194,187,169",None,0,0,2040
52,player,7,"517.0, 255.0, 534.0, 304.0",0.876131058,"238,243,217",None,0,0,2040
52,player,4,"322.0, 247.0, 349.0, 311.0",0.787104607,"202,188,170",None,0,0,2040
52,player,15,"348.0, 194.0, 363.0, 232.0",0.740403056,"199,210,167",None,0,0,2040
52,player,17,"101.0, 232.0, 119.0, 284.0",0.849741459,"235,233,230",None,0,0,2040
52,player,12,"35.0, 242.0, 51.0, 290.0",0.856835485,"86,72,96",None,0,0,2040
52,player,5,"282.0, 196.0, 297.0, 228.0",0.821749985,"143,125,131",None,0,0,2040
52,player,3,"199.0, 207.0, 214.0, 251.0",0.813996434,"134,127,123",None,0,0,2040
52,player,9,"487.0, 198.0, 503.0, 229.0",0.65632993,"88,82,75",None,0,0,2040
53,player,2,"474.0, 230.0, 494.0, 268.0",0.805483937,"151,124,127",None,0,0,2080
53,player,6,"226.0, 231.0, 253.0, 292.0",0.904829741,"194,186,170",None,0,0,2080
53,player,7,"516.0, 255.0, 534.0, 304.0",0.891744077,"238,243,217",None,0,0,2080
53,player,4,"328.0, 247.0, 355.0, 311.0",0.837052703,"187,178,161",None,0,0,2080
53,player,15,"351.0, 194.0, 366.0, 231.0",0.79563278,"201,217,167",None,0,0,2080
53,player,17,"105.0, 231.0, 124.0, 283.0",0.872485697,"96,110,67",None,0,0,2080
53,player,12,"36.0, 242.0, 51.0, 290.0",0.870450974,"89,74,97",None,0,0,2080
53,player,5,"283.0, 196.0, 299.0, 229.0",0.833463311,"149,131,137",None,0,0,2080
53,player,3,"201.0, 206.0, 215.0, 250.0",0.799340904,"134,129,130",None,0,0,2080
53,player,9,"488.0, 198.0, 503.0, 229.0",0.618007481,"89,83,76",None,0,0,2080
53,player,23,"313.0, 203.0, 323.0, 248.0",0.785915673,"227,222,207",None,0,0,2080
54,player,2,"474.0, 230.0, 496.0, 269.0",0.854571223,"119,146,89",None,0,0,2120
54,player,6,"232.0, 231.0, 259.0, 291.0",0.860826671,"190,186,167",None,0,0,2120
54,player,7,"516.0, 255.0, 534.0, 304.0",0.88999331,"235,241,213",None,0,0,2120
54,player,4,"334.0, 246.0, 361.0, 310.0",0.83643496,"163,182,121",None,0,0,2120
54,player,15,"355.0, 195.0, 368.0, 231.0",0.739628971,"203,217,170",None,0,0,2120
54,player,17,"108.0, 231.0, 128.0, 281.0",0.84950304,"104,116,81",None,0,0,2120
54,player,12,"36.0, 242.0, 51.0, 290.0",0.847771466,"87,75,97",None,0,0,2120
54,player,5,"284.0, 195.0, 300.0, 229.0",0.848069847,"137,120,125",None,0,0,2120
54,player,3,"203.0, 207.0, 217.0, 249.0",0.82061106,"137,134,139",None,0,0,2120
54,player,9,"489.0, 198.0, 503.0, 229.0",0.617891192,"89,81,74",None,0,0,2120
54,player,23,"315.0, 203.0, 325.0, 248.0",0.775392711,"229,231,212",None,0,0,2120
55,player,2,"475.0, 230.0, 497.0, 271.0",0.862237871,"119,145,90",None,0,0,2160
55,player,6,"238.0, 232.0, 264.0, 290.0",0.692753792,"187,185,170",None,0,0,2160
55,player,7,"516.0, 254.0, 534.0, 304.0",0.881083369,"129,170,89",None,0,0,2160
55,player,4,"341.0, 246.0, 368.0, 310.0",0.734854341,"155,178,112",None,0,0,2160
55,player,15,"358.0, 195.0, 371.0, 231.0",0.723893106,"203,216,170",None,0,0,2160
55,player,17,"111.0, 230.0, 131.0, 280.0",0.856076241,"102,112,79",None,0,0,2160
55,player,12,"36.0, 242.0, 52.0, 290.0",0.835131049,"89,74,97",None,0,0,2160
55,player,5,"286.0, 195.0, 302.0, 229.0",0.856809855,"126,109,117",None,0,0,2160
55,player,3,"204.0, 207.0, 218.0, 247.0",0.837267458,"136,136,142",None,0,0,2160
55,player,9,"490.0, 198.0, 504.0, 229.0",0.629723668,"88,80,73",None,0,0,2160
55,player,23,"318.0, 203.0, 328.0, 248.0",0.824098468,"230,229,209",None,0,0,2160
296,player,6,"337.0, 198.0, 351.0, 241.0",0.729398608,"185,137,172",None,0,0,11800
296,player,12,"148.0, 207.0, 160.0, 244.0",0.748798072,"90,76,87",None,0,0,11800
117,player,2,"527.0, 254.0, 562.0, 304.0",0.853438616,"131,173,85",None,0,0,4640
117,player,7,"571.0, 262.0, 588.0, 310.0",0.777948797,"114,128,77",None,0,0,4640
117,player,17,"253.0, 217.0, 272.0, 272.0",0.84535706,"237,232,223",None,0,0,4640
117,player,12,"60.0, 242.0, 78.0, 292.0",0.864148796,"86,75,73",None,0,0,4640
117,player,5,"403.0, 197.0, 418.0, 231.0",0.831030011,"178,187,134",None,0,0,4640
56,player,2,"476.0, 231.0, 498.0, 273.0",0.864576876,"122,147,90",None,0,0,2200
56,player,6,"246.0, 232.0, 271.0, 290.0",0.75198257,"188,183,169",None,0,0,2200
56,player,7,"516.0, 254.0, 534.0, 304.0",0.868361652,"133,173,90",None,0,0,2200
56,player,4,"347.0, 247.0, 372.0, 310.0",0.740620136,"162,181,120",None,0,0,2200
56,player,15,"360.0, 195.0, 373.0, 232.0",0.721553504,"203,219,167",None,0,0,2200
56,player,17,"114.0, 230.0, 133.0, 279.0",0.830005467,"102,114,81",None,0,0,2200
56,player,12,"37.0, 242.0, 52.0, 288.0",0.831659555,"92,77,100",None,0,0,2200
56,player,5,"288.0, 195.0, 305.0, 228.0",0.86432749,"129,112,120",None,0,0,2200
56,player,3,"204.0, 207.0, 219.0, 247.0",0.844523132,"134,130,133",None,0,0,2200
56,player,9,"491.0, 198.0, 504.0, 229.0",0.584184408,"88,80,73",None,0,0,2200
57,player,2,"477.0, 232.0, 500.0, 274.0",0.857465684,"121,147,92",None,0,0,2240
57,player,6,"251.0, 231.0, 276.0, 290.0",0.858198762,"186,183,166",None,0,0,2240
57,player,7,"516.0, 254.0, 534.0, 303.0",0.861831367,"139,177,94",None,0,0,2240
57,player,4,"351.0, 247.0, 376.0, 311.0",0.746095181,"164,185,119",None,0,0,2240
57,player,15,"361.0, 195.0, 375.0, 232.0",0.690078616,"204,222,167",None,0,0,2240
57,player,17,"118.0, 229.0, 137.0, 278.0",0.803578317,"99,115,82",None,0,0,2240
57,player,12,"38.0, 242.0, 52.0, 287.0",0.810968101,"112,86,123",None,0,0,2240
57,player,5,"291.0, 195.0, 307.0, 228.0",0.827649474,"133,116,124",None,0,0,2240
57,player,3,"205.0, 208.0, 220.0, 248.0",0.830022216,"132,126,126",None,0,0,2240
57,player,9,"492.0, 198.0, 505.0, 230.0",0.653778374,"91,83,74",None,0,0,2240
58,player,2,"479.0, 234.0, 502.0, 275.0",0.818327904,"124,147,93",None,0,0,2280
58,player,6,"255.0, 231.0, 280.0, 290.0",0.882265627,"184,183,164",None,0,0,2280
58,player,7,"516.0, 253.0, 534.0, 301.0",0.84853977,"140,178,95",None,0,0,2280
58,player,4,"357.0, 248.0, 382.0, 311.0",0.711906552,"161,186,117",None,0,0,2280
58,player,15,"364.0, 194.0, 377.0, 232.0",0.640040517,"206,221,169",None,0,0,2280
58,player,17,"122.0, 228.0, 142.0, 278.0",0.804492116,"106,121,86",None,0,0,2280
58,player,12,"38.0, 242.0, 53.0, 286.0",0.826181889,"91,77,98",None,0,0,2280
58,player,5,"294.0, 195.0, 310.0, 227.0",0.804712594,"147,130,138",None,0,0,2280
58,player,3,"205.0, 208.0, 221.0, 250.0",0.830296934,"131,125,117",None,0,0,2280
58,player,9,"492.0, 197.0, 505.0, 230.0",0.664155781,"101,94,78",None,0,0,2280
59,player,2,"480.0, 236.0, 503.0, 277.0",0.850891829,"128,148,92",None,0,0,2320
59,player,6,"260.0, 230.0, 284.0, 289.0",0.863793254,"186,190,169",None,0,0,2320
59,player,7,"516.0, 253.0, 534.0, 301.0",0.845550537,"143,180,95",None,0,0,2320
59,player,4,"363.0, 247.0, 388.0, 311.0",0.834498525,"193,184,164",None,0,0,2320
59,player,15,"366.0, 194.0, 380.0, 232.0",0.568071187,"209,223,167",None,0,0,2320
59,player,17,"126.0, 227.0, 146.0, 277.0",0.843964398,"235,233,230",None,0,0,2320
59,player,12,"39.0, 242.0, 54.0, 286.0",0.850090921,"93,78,99",None,0,0,2320
59,player,5,"298.0, 195.0, 313.0, 227.0",0.793813765,"150,132,138",None,0,0,2320
59,player,3,"207.0, 208.0, 223.0, 250.0",0.740624011,"133,129,132",None,0,0,2320
59,player,9,"493.0, 197.0, 506.0, 230.0",0.603554964,"98,92,79",None,0,0,2320
59,player,27,"336.0, 203.0, 351.0, 243.0",0.783466041,"223,222,208",None,0,0,2320
60,player,2,"481.0, 238.0, 506.0, 280.0",0.881263793,"128,152,91",None,0,0,2360
60,player,6,"265.0, 229.0, 291.0, 289.0",0.867755473,"196,200,173",None,0,0,2360
60,player,7,"517.0, 253.0, 534.0, 301.0",0.849348307,"141,178,91",None,0,0,2360
60,player,4,"368.0, 247.0, 393.0, 311.0",0.846350133,"183,180,155",None,0,0,2360
60,player,17,"129.0, 226.0, 149.0, 277.0",0.850738645,"234,231,226",None,0,0,2360
60,player,12,"40.0, 242.0, 55.0, 286.0",0.81748718,"71,64,67",None,0,0,2360
60,player,5,"300.0, 196.0, 315.0, 227.0",0.785806894,"156,135,142",None,0,0,2360
60,player,3,"210.0, 208.0, 225.0, 250.0",0.758341789,"134,131,138",None,0,0,2360
60,player,9,"493.0, 197.0, 506.0, 230.0",0.613815367,"85,78,73",None,0,0,2360
60,player,27,"339.0, 203.0, 354.0, 244.0",0.78221488,"227,229,208",None,0,0,2360
61,player,2,"480.0, 240.0, 506.0, 281.0",0.855198622,"132,157,100",None,0,0,2400
61,player,6,"269.0, 228.0, 295.0, 289.0",0.906786561,"204,207,179",None,0,0,2400
61,player,7,"516.0, 253.0, 534.0, 302.0",0.846011877,"144,180,89",None,0,0,2400
61,player,4,"371.0, 248.0, 396.0, 311.0",0.845878959,"162,184,116",None,0,0,2400
61,player,17,"132.0, 225.0, 152.0, 275.0",0.785052061,"107,130,84",None,0,0,2400
61,player,12,"41.0, 242.0, 55.0, 286.0",0.820282876,"73,65,65",None,0,0,2400
61,player,5,"302.0, 196.0, 317.0, 227.0",0.807949483,"151,132,137",None,0,0,2400
61,player,3,"213.0, 207.0, 227.0, 250.0",0.744095087,"138,137,136",None,0,0,2400
61,player,9,"494.0, 197.0, 507.0, 230.0",0.621224463,"102,94,84",None,0,0,2400
61,player,27,"342.0, 203.0, 357.0, 244.0",0.839837134,"226,227,207",None,0,0,2400
62,player,2,"481.0, 241.0, 507.0, 282.0",0.761848032,"123,147,95",None,0,0,2440
62,player,6,"279.0, 229.0, 304.0, 288.0",0.816754043,"207,207,177",None,0,0,2440
62,player,7,"517.0, 253.0, 534.0, 302.0",0.8317765,"238,246,221",None,0,0,2440
62,player,4,"376.0, 248.0, 400.0, 311.0",0.852037191,"203,192,181",None,0,0,2440
62,player,17,"136.0, 225.0, 156.0, 274.0",0.837782741,"106,131,83",None,0,0,2440
62,player,12,"41.0, 242.0, 56.0, 285.0",0.854676664,"72,66,68",None,0,0,2440
62,player,5,"304.0, 197.0, 320.0, 229.0",0.754255533,"219,222,192",None,0,0,2440
62,player,3,"215.0, 208.0, 229.0, 250.0",0.723247826,"138,138,138",None,0,0,2440
62,player,9,"495.0, 199.0, 507.0, 230.0",0.706358314,"90,83,74",None,0,0,2440
62,player,27,"345.0, 203.0, 360.0, 245.0",0.779526651,"224,227,204",None,0,0,2440
62,player,15,"376.0, 194.0, 388.0, 231.0",0.705573857,"202,216,158",None,0,0,2440
63,player,2,"484.0, 243.0, 508.0, 282.0",0.860006094,"121,148,95",None,0,0,2480
63,player,6,"286.0, 229.0, 311.0, 288.0",0.682451427,"202,206,173",None,0,0,2480
63,player,7,"517.0, 253.0, 534.0, 302.0",0.865707874,"241,247,222",None,0,0,2480
63,player,4,"380.0, 248.0, 404.0, 311.0",0.835100591,"205,193,180",None,0,0,2480
63,player,17,"139.0, 224.0, 159.0, 274.0",0.856510997,"105,131,80",None,0,0,2480
63,player,12,"41.0, 242.0, 56.0, 285.0",0.825126886,"72,64,66",None,0,0,2480
63,player,5,"306.0, 197.0, 322.0, 229.0",0.820423484,"225,224,198",None,0,0,2480
63,player,3,"217.0, 207.0, 230.0, 250.0",0.79479748,"132,131,130",None,0,0,2480
63,player,9,"496.0, 200.0, 508.0, 230.0",0.701979339,"85,76,68",None,0,0,2480
63,player,27,"348.0, 202.0, 363.0, 244.0",0.777357519,"223,223,198",None,0,0,2480
63,player,15,"378.0, 195.0, 391.0, 231.0",0.726240933,"205,215,156",None,0,0,2480
117,player,3,"290.0, 201.0, 303.0, 241.0",0.831614554,"145,143,144",None,0,0,4640
117,player,31,"445.0, 214.0, 463.0, 253.0",0.79557091,"186,167,156",None,0,0,4640
117,player,32,"431.0, 198.0, 442.0, 232.0",0.744345665,"140,154,95",None,0,0,4640
117,player,4,"449.0, 240.0, 473.0, 297.0",0.861722052,"183,178,175",None,0,0,4640
117,player,6,"509.0, 247.0, 529.0, 302.0",0.817228019,"182,179,154",None,0,0,4640
296,player,35,"497.0, 222.0, 510.0, 260.0",0.870512009,"111,111,84",None,0,0,11800
296,player,49,"224.0, 189.0, 240.0, 218.0",0.676145792,"98,79,89",None,0,0,11800
296,player,42,"286.0, 190.0, 297.0, 216.0",0.641119123,"153,126,146",None,0,0,11800
64,player,2,"486.0, 245.0, 510.0, 283.0",0.877201319,"124,139,91",None,0,0,2520
64,player,6,"292.0, 229.0, 317.0, 288.0",0.814210951,"204,198,173",None,0,0,2520
64,player,7,"517.0, 253.0, 535.0, 302.0",0.83881712,"240,247,224",None,0,0,2520
64,player,4,"384.0, 248.0, 407.0, 311.0",0.83113122,"200,185,185",None,0,0,2520
64,player,17,"142.0, 224.0, 162.0, 273.0",0.811133504,"108,134,82",None,0,0,2520
64,player,12,"41.0, 242.0, 56.0, 285.0",0.870683253,"75,66,68",None,0,0,2520
64,player,5,"308.0, 197.0, 325.0, 228.0",0.802130699,"231,231,206",None,0,0,2520
64,player,3,"218.0, 206.0, 232.0, 248.0",0.793613732,"127,126,128",None,0,0,2520
64,player,9,"496.0, 201.0, 508.0, 230.0",0.568549335,"86,77,67",None,0,0,2520
64,player,27,"351.0, 202.0, 368.0, 247.0",0.796505153,"221,221,193",None,0,0,2520
64,player,15,"380.0, 195.0, 393.0, 232.0",0.789104164,"196,209,150",None,0,0,2520
65,player,2,"487.0, 246.0, 512.0, 285.0",0.780938566,"122,144,92",None,0,0,2560
65,player,6,"297.0, 228.0, 321.0, 288.0",0.846880436,"207,204,180",None,0,0,2560
65,player,7,"517.0, 252.0, 535.0, 302.0",0.824125826,"239,244,220",None,0,0,2560
65,player,4,"389.0, 248.0, 412.0, 311.0",0.861708283,"142,172,119",None,0,0,2560
65,player,17,"146.0, 224.0, 165.0, 273.0",0.831056535,"129,161,85",None,0,0,2560
65,player,12,"42.0, 242.0, 56.0, 285.0",0.849669933,"121,88,131",None,0,0,2560
65,player,5,"311.0, 196.0, 327.0, 228.0",0.820416927,"229,228,204",None,0,0,2560
65,player,3,"220.0, 206.0, 234.0, 248.0",0.850728393,"193,206,161",None,0,0,2560
65,player,9,"497.0, 202.0, 509.0, 231.0",0.616473258,"84,75,67",None,0,0,2560
65,player,27,"355.0, 202.0, 370.0, 245.0",0.72125119,"222,221,194",None,0,0,2560
65,player,15,"382.0, 195.0, 394.0, 231.0",0.628510058,"189,196,135",None,0,0,2560
66,player,2,"488.0, 247.0, 512.0, 285.0",0.855099022,"134,107,120",None,0,0,2600
66,player,6,"300.0, 228.0, 325.0, 288.0",0.797900498,"206,206,176",None,0,0,2600
66,player,7,"517.0, 252.0, 534.0, 302.0",0.816780448,"239,244,218",None,0,0,2600
66,player,4,"394.0, 248.0, 416.0, 310.0",0.848695636,"183,172,161",None,0,0,2600
66,player,17,"150.0, 223.0, 169.0, 274.0",0.838517606,"145,170,97",None,0,0,2600
66,player,12,"42.0, 242.0, 57.0, 285.0",0.856084108,"123,92,134",None,0,0,2600
66,player,5,"313.0, 196.0, 330.0, 228.0",0.58825773,"228,233,203",None,0,0,2600
66,player,3,"221.0, 206.0, 236.0, 248.0",0.822744489,"198,212,164",None,0,0,2600
66,player,9,"497.0, 203.0, 509.0, 231.0",0.629242897,"84,75,67",None,0,0,2600
67,player,2,"488.0, 247.0, 512.0, 286.0",0.864875376,"131,102,115",None,0,0,2640
67,player,6,"305.0, 227.0, 330.0, 287.0",0.840588868,"194,198,165",None,0,0,2640
67,player,7,"516.0, 252.0, 534.0, 302.0",0.812246501,"240,247,220",None,0,0,2640
67,player,4,"398.0, 248.0, 419.0, 310.0",0.86546725,"184,173,168",None,0,0,2640
67,player,17,"153.0, 222.0, 172.0, 273.0",0.836444736,"140,165,92",None,0,0,2640
67,player,12,"42.0, 242.0, 57.0, 285.0",0.842888057,"125,90,140",None,0,0,2640
67,player,5,"318.0, 196.0, 334.0, 227.0",0.623435736,"227,229,198",None,0,0,2640
67,player,3,"222.0, 206.0, 237.0, 247.0",0.841630518,"198,212,164",None,0,0,2640
67,player,9,"497.0, 203.0, 509.0, 231.0",0.563360512,"84,77,67",None,0,0,2640
67,player,27,"364.0, 203.0, 380.0, 247.0",0.794908166,"221,218,188",None,0,0,2640
68,player,2,"488.0, 247.0, 513.0, 286.0",0.874161243,"125,100,107",None,0,0,2680
68,player,6,"310.0, 227.0, 335.0, 285.0",0.845334053,"189,195,153",None,0,0,2680
68,player,7,"515.0, 252.0, 533.0, 301.0",0.765627503,"240,245,221",None,0,0,2680
68,player,4,"402.0, 249.0, 423.0, 310.0",0.811368883,"188,176,169",None,0,0,2680
68,player,17,"157.0, 221.0, 176.0, 273.0",0.818489432,"149,171,104",None,0,0,2680
68,player,12,"42.0, 242.0, 57.0, 285.0",0.839297056,"125,88,134",None,0,0,2680
68,player,5,"320.0, 195.0, 337.0, 229.0",0.767002106,"223,229,195",None,0,0,2680
68,player,3,"223.0, 206.0, 238.0, 247.0",0.864541829,"198,211,168",None,0,0,2680
